Time(ms),X(mG),Y(mG),Z(mG),Classification
 1437935458864, +864,-3040, -448,Jumping Jacks
 1437935458904,  -72,-3560, +896,Jumping Jacks
 1437935458944,  -56,-3288,  +48,Jumping Jacks
 1437935458984, +488,-1808, +560,Jumping Jacks
 1437935459024,+2192, -704, +352,Jumping Jacks
 1437935459064,+3136,+1144,  -16,Jumping Jacks
 1437935459104,+3368,+1128, +240,Jumping Jacks
 1437935459144,+3056, +856, -704,Jumping Jacks
 1437935459184,+2504, +688, -528,Jumping Jacks
 1437935459224,+2392, +232,-1784,Jumping Jacks
 1437935459264,+1672, +184,-1200,Jumping Jacks
 1437935459304,+1696, +440,-1584,Jumping Jacks
 1437935459344,+1368, +568,-2512,Jumping Jacks
 1437935459384,+2088, +840,-4080,Jumping Jacks
 1437935459424,+3088,+1880,-3008,Jumping Jacks
 1437935459464,+3584,+1696,-2528,Jumping Jacks
 1437935459504,+3208,+1576,-1216,Jumping Jacks
 1437935459544,+2384,+1336, -528,Jumping Jacks
 1437935459584,+2032,+1144, -176,Jumping Jacks
 1437935459624,+2024,+1040, -192,Jumping Jacks
 1437935459664,+2032, +824, +200,Jumping Jacks
 1437935459704,+1992, +968, +184,Jumping Jacks
 1437935459744,+2072,+1112, +192,Jumping Jacks
 1437935459784,+2032,+1008, +320,Jumping Jacks
 1437935459824,+1984, +976, +248,Jumping Jacks
 1437935459864,+1840, +192, +360,Jumping Jacks
 1437935459904, +560, -712, +800,Jumping Jacks
 1437935459944, +552,-2400,+1000,Jumping Jacks
 1437935459984, -448,-3240,+1336,Jumping Jacks
 1437935460024, -192,-3272, +928,Jumping Jacks
 1437935460064, +208,-2136,  -24,Jumping Jacks
 1437935460104,+1080,-1080,  +16,Jumping Jacks
 1437935460144,+1920, -184,  -32,Jumping Jacks
 1437935460184,+2344, +600,  -32,Jumping Jacks
 1437935460224,+2368, +824,  +96,Jumping Jacks
 1437935460264,+2208, +928,   +0,Jumping Jacks
 1437935460304,+2104, +872, -160,Jumping Jacks
 1437935460344,+1832, +752,  -72,Jumping Jacks
 1437935460384,+1744, +792, -216,Jumping Jacks
 1437935460424,+1792, +800, -624,Jumping Jacks
 1437935460464,+1888,+1504,-2696,Jumping Jacks
 1437935460504,+2984,+2792,-4080,Jumping Jacks
 1437935460544,+3536,+3432,-2392,Jumping Jacks
 1437935460584,+3560,+2368,-1920,Jumping Jacks
 1437935460624,+2776,+1840,-1192,Jumping Jacks
 1437935460664,+2080,+1352, -408,Jumping Jacks
 1437935460704,+1904,+1048,  +64,Jumping Jacks
 1437935460744,+1872, +952, -152,Jumping Jacks
 1437935460784,+2016, +904,  +16,Jumping Jacks
 1437935460824,+2072,+1096,  +16,Jumping Jacks
 1437935460864,+2312,+1520,   +0,Jumping Jacks
 1437935460904,+2352,+1256,  +24,Jumping Jacks
 1437935460944,+2168, +744, +856,Jumping Jacks
 1437935460984,+1400, -176, +896,Jumping Jacks
 1437935461024, +848,-1616,+2048,Jumping Jacks
 1437935461064, +672,-2848,+2088,Jumping Jacks
 1437935461104,  +88,-3464,+1680,Jumping Jacks
 1437935461144,  +16,-3000,+1408,Jumping Jacks
 1437935461184, +536,-1648,  -32,Jumping Jacks
 1437935461224,+1336, -568, +296,Jumping Jacks
 1437935461264,+2072, +240,  +40,Jumping Jacks
 1437935461304,+2280, +776, -216,Jumping Jacks
 1437935461344,+2168, +944,  -32,Jumping Jacks
 1437935461384,+1952, +936, -392,Jumping Jacks
 1437935461424,+1776, +848, -432,Jumping Jacks
 1437935461464,+1560, +848, -232,Jumping Jacks
 1437935461504,+1496, +824, -688,Jumping Jacks
 1437935461544,+1520, +816, -944,Jumping Jacks
 1437935461584,+2016, +872,-1016,Jumping Jacks
 1437935461624,+2600, +992,-1176,Jumping Jacks
 1437935461664,+3344, +872,-4080,Jumping Jacks
 1437935461704,+1920, +440, -576,Jumping Jacks
 1437935461744,+2240, +704, -832,Jumping Jacks
 1437935461784,+1600, +696,  -88,Jumping Jacks
 1437935461824,+1184, +488,  -48,Jumping Jacks
 1437935461864, +808, +424, +136,Jumping Jacks
 1437935461904, +584, +368,  +64,Jumping Jacks
 1437935461944, +480, +312,  -16,Jumping Jacks
 1437935461984, +456, +320,  -40,Jumping Jacks
 1437935462024, +528, +400, -152,Jumping Jacks
 1437935462064, +696, +448, -168,Jumping Jacks
 1437935462104, +944, +536, -200,Jumping Jacks
 1437935462144,+1008, +472, -152,Jumping Jacks
 1437935462184,+1104, +384, -264,Jumping Jacks
 1437935462224,+1216, +296, -376,Jumping Jacks
 1437935462264,+1176, +272, -424,Jumping Jacks
 1437935462304,+1248, +200, -392,Jumping Jacks
 1437935462344,+1272,  +88, -392,Jumping Jacks
 1437935462384,+1312,  +96, -496,Jumping Jacks
 1437935462424,+1344,   +8, -432,Jumping Jacks
 1437935462464,+1208,  -48, -344,Jumping Jacks
 1437935462504,+1056,  -32, -328,Jumping Jacks
 1437935462544, +880,  +40, -336,Jumping Jacks
 1437935462584, +728,  +96, -424,Jumping Jacks
 1437935462624, +632, +200, -464,Jumping Jacks
 1437935462664, +600, +376, -536,Jumping Jacks
 1437935462704, +632, +424, -664,Jumping Jacks
 1437935462744, +664, +472, -808,Jumping Jacks
 1437935462784, +632, +496, -688,Jumping Jacks
 1437935462824, +648, +536, -736,Jumping Jacks
 1437935462864, +656, +584, -768,Jumping Jacks
 1437935462904, +688, +520, -720,Jumping Jacks
 1437935462944, +696, +512, -552,Jumping Jacks
 1437935462984, +744, +472, -568,Jumping Jacks
 1437935463024, +816, +480, -680,Jumping Jacks
 1437935463064, +856, +496, -624,Jumping Jacks
 1437935463104, +832, +416, -488,Jumping Jacks
 1437935463144, +752, +384, -496,Jumping Jacks
 1437935463184, +656, +368, -488,Jumping Jacks
 1437935463224, +584, +400, -576,Jumping Jacks
 1437935463264, +552, +392, -584,Jumping Jacks
 1437935463304, +552, +416, -608,Jumping Jacks
 1437935463344, +536, +480, -592,Jumping Jacks
 1437935463384, +568, +544, -720,Jumping Jacks
 1437935463424, +624, +536, -736,Jumping Jacks
 1437935463464, +656, +568, -728,Jumping Jacks
 1437935463504, +656, +552, -736,Jumping Jacks
 1437935463544, +656, +528, -704,Jumping Jacks
 1437935463584, +632, +544, -712,Jumping Jacks
 1437935463624, +672, +568, -808,Jumping Jacks
 1437935463664, +720, +528, -776,Jumping Jacks
 1437935463704, +704, +432, -696,Jumping Jacks
 1437935463744, +712, +392, -712,Jumping Jacks
 1437935463784, +728, +344, -648,Jumping Jacks
 1437935463824, +760, +376, -736,Jumping Jacks
 1437935463864, +752, +480, -592,Jumping Jacks
 1437935463904, +696, +520, -664,Jumping Jacks
 1437935463944, +712, +504, -624,Jumping Jacks
 1437935463984, +688, +504, -600,Jumping Jacks
 1437935464024, +704, +472, -632,Jumping Jacks
 1437935464064, +688, +472, -600,Jumping Jacks
 1437935464104, +680, +480, -632,Jumping Jacks
 1437935464144, +648, +504, -632,Jumping Jacks
 1437935464184, +592, +488, -664,Jumping Jacks
 1437935464224, +568, +512, -632,Jumping Jacks
 1437935464264, +552, +520, -688,Jumping Jacks
 1437935464304, +528, +552, -744,Jumping Jacks
 1437935464344, +560, +568, -656,Jumping Jacks
 1437935464384, +600, +584, -672,Jumping Jacks
 1437935464424, +584, +600, -672,Jumping Jacks
 1437935464464, +592, +616, -632,Jumping Jacks
 1437935464504, +576, +632, -632,Jumping Jacks
 1437935464544, +568, +608, -680,Jumping Jacks
 1437935464584, +544, +608, -696,Jumping Jacks
 1437935464624, +536, +608, -672,Jumping Jacks
 1437935464664, +536, +624, -752,Jumping Jacks
 1437935464704, +544, +592, -776,Jumping Jacks
 1437935464744, +560, +592, -784,Jumping Jacks
