Time(ms),X(mG),Y(mG),Z(mG),Classification
 1437933381405, -184, -592, -648,Situps
 1437933381444, -176, -664, -544,Situps
 1437933381483, -168, -560, -208,Situps
 1437933381522, -136, -560, -552,Situps
 1437933381561, -168, -568, -360,Situps
 1437933381600, -152, -552, -464,Situps
 1437933381639, -184, -648, -368,Situps
 1437933381678, -176, -664, -416,Situps
 1437933381717, -184, -688, -208,Situps
 1437933381756, -184, -656, -304,Situps
 1437933381795, -168, -688, -240,Situps
 1437933381834,  -88, -528,  +48,Situps
 1437933381873,  +24, -632, +224,Situps
 1437933381912,  +80, -768, +240,Situps
 1437933381951, +312, -816, +432,Situps
 1437933381990, +416, -688, +592,Situps
 1437933382029, +696, -488,+1000,Situps
 1437933382068, +840, -392, +992,Situps
 1437933382107, +792, -304, +928,Situps
 1437933382146,+1216, -424,+1768,Situps
 1437933382185,+1000,  -16,+1040,Situps
 1437933382224,+1040,  +48, +880,Situps
 1437933382263,+1320,  +80,+1000,Situps
 1437933382302,+1264, +280,+1128,Situps
 1437933382341,+1016, +128, +672,Situps
 1437933382380, +968,  +96, +736,Situps
 1437933382419,+1000, -120,+1048,Situps
 1437933382458,+1176, -136, +976,Situps
 1437933382497,+1376,  -48,+1120,Situps
 1437933382536,+1416, -112,+1064,Situps
 1437933382575,+1192, -200, +880,Situps
 1437933382614, +968, -272, +584,Situps
 1437933382653, +760, -320, +352,Situps
 1437933382692, +584, -280,  +72,Situps
 1437933382731, +432, -384,  +32,Situps
 1437933382770, +360, -560,  -24,Situps
 1437933382809, +312, -632,  -64,Situps
 1437933382848, +232, -800, -128,Situps
 1437933382887, +152, -768, -176,Situps
 1437933382926,   +8, -824, -272,Situps
 1437933382965,  -96, -896, -416,Situps
 1437933383004, -168, -864, -248,Situps
 1437933383043, -216, -872, -424,Situps
 1437933383082, -176, -880, -256,Situps
 1437933383121, -152, -816, -376,Situps
 1437933383160,  -96, -832, -248,Situps
 1437933383199,  -96, -856, -272,Situps
 1437933383238,  -96, -760, -384,Situps
 1437933383277,  -88, -768, -424,Situps
 1437933383316,  -88, -784, -496,Situps
 1437933383355,  -88, -752, -504,Situps
 1437933383394,  -80, -760, -504,Situps
 1437933383433,  -64, -720, -576,Situps
 1437933383472,  -56, -720, -584,Situps
 1437933383511,  -48, -680, -632,Situps
 1437933383550,  -64, -632, -616,Situps
 1437933383589,  -56, -600, -680,Situps
 1437933383628,  -64, -560, -736,Situps
 1437933383667, -120, -520, -792,Situps
 1437933383706, -152, -528, -944,Situps
 1437933383745, -232, -480, -968,Situps
 1437933383784, -264, -464,-1072,Situps
 1437933383823, -328, -440,-1080,Situps
 1437933383862, -376, -440,-1128,Situps
 1437933383901, -408, -408,-1152,Situps
 1437933383940, -440, -432,-1200,Situps
 1437933383979, -448, -456,-1168,Situps
 1437933384018, -456, -464,-1120,Situps
 1437933384057, -432, -472,-1088,Situps
 1437933384096, -392, -472,-1064,Situps
 1437933384135, -368, -472, -984,Situps
 1437933384174, -336, -480, -880,Situps
 1437933384213, -312, -424, -872,Situps
 1437933384252, -296, -480, -776,Situps
 1437933384291, -280, -544, -768,Situps
 1437933384330, -272, -584, -752,Situps
 1437933384369, -256, -608, -640,Situps
 1437933384408, -224, -600, -632,Situps
 1437933384447, -176, -664, -464,Situps
 1437933384486, -112, -632, -360,Situps
 1437933384525,  -56, -608, -376,Situps
 1437933384564,  -88, -560, -264,Situps
 1437933384603,  -72, -544, -296,Situps
 1437933384642, -104, -672, -400,Situps
 1437933384681, -104, -776, -488,Situps
 1437933384720, -152, -696, -424,Situps
 1437933384759, -112, -664, -344,Situps
 1437933384798, -104, -752, -296,Situps
 1437933384837,  -56, -480, -104,Situps
 1437933384876,  +40, -768, -176,Situps
 1437933384915, +152, -880,  -40,Situps
 1437933384954, +296, -600, +472,Situps
 1437933384993, +624, -616, +832,Situps
 1437933385032, +552, -760, +744,Situps
 1437933385071, +792, -128,+1216,Situps
 1437933385110, +912, -296,+1024,Situps
 1437933385149, +912, -192, +760,Situps
 1437933385188, +960, +208,+1048,Situps
 1437933385227, +968, +184,+1184,Situps
 1437933385266,+1016, +152,+1136,Situps
 1437933385305,+1048, +144, +992,Situps
 1437933385344, +992, +192,+1016,Situps
 1437933385383, +824, +320, +904,Situps
 1437933385422, +776, +192, +856,Situps
 1437933385461, +840, +168,+1048,Situps
 1437933385500, +872, +216,+1104,Situps
 1437933385539, +992, +216,+1264,Situps
 1437933385578,+1056, +184,+1304,Situps
 1437933385617,+1128,  +96,+1168,Situps
 1437933385656,+1080, +136,+1112,Situps
 1437933385695, +968,  -24, +896,Situps
 1437933385734, +928, -152, +632,Situps
 1437933385773, +776, -312, +480,Situps
 1437933385812, +656, -304, +248,Situps
 1437933385851, +488, -264,  +32,Situps
 1437933385890, +400, -472,  +32,Situps
 1437933385929, +240, -560,  -64,Situps
 1437933385968, +152, -784,  -64,Situps
 1437933386007, +104, -832, -312,Situps
 1437933386046,  +72, -816, -368,Situps
 1437933386085,   +8, -712, -472,Situps
 1437933386124,  -40, -808, -448,Situps
 1437933386163, -120, -856, -432,Situps
 1437933386202,  -88, -824, -320,Situps
 1437933386241,  -88, -904, -280,Situps
 1437933386280,  -32, -920, -320,Situps
 1437933386319,  -64, -776, -248,Situps
 1437933386358,  -16, -768, -288,Situps
 1437933386397,  -56, -736, -368,Situps
 1437933386436,  -40, -680, -424,Situps
 1437933386475,  -88, -696, -400,Situps
 1437933386514,  -80, -752, -464,Situps
 1437933386553,  -64, -840, -560,Situps
 1437933386592,  -80, -760, -552,Situps
 1437933386631,  -88, -736, -616,Situps
 1437933386670, -144, -672, -632,Situps
 1437933386709, -192, -592, -720,Situps
 1437933386748, -224, -544, -856,Situps
 1437933386787, -256, -520, -864,Situps
 1437933386826, -264, -464, -944,Situps
 1437933386865, -296, -480, -968,Situps
 1437933386904, -320, -416,-1040,Situps
 1437933386943, -336, -400,-1040,Situps
 1437933386982, -368, -368,-1120,Situps
 1437933387021, -376, -408,-1144,Situps
 1437933387060, -416, -440,-1216,Situps
 1437933387099, -440, -432,-1216,Situps
 1437933387138, -464, -424,-1168,Situps
 1437933387177, -448, -448,-1144,Situps
 1437933387216, -432, -440,-1064,Situps
 1437933387255, -416, -456,-1032,Situps
 1437933387294, -392, -472, -920,Situps
 1437933387333, -368, -504, -880,Situps
 1437933387372, -336, -488, -792,Situps
 1437933387411, -312, -512, -720,Situps
 1437933387450, -256, -536, -632,Situps
 1437933387489, -192, -568, -624,Situps
 1437933387528, -136, -576, -536,Situps
 1437933387567,  -80, -600, -576,Situps
 1437933387606, -152, -608, -560,Situps
 1437933387645,  -96, -600, -408,Situps
 1437933387684,  -40, -600, -392,Situps
 1437933387723,  -40, -688, -472,Situps
 1437933387762,  -40, -720, -256,Situps
 1437933387801,  -72, -672, -288,Situps
 1437933387840, -120, -648, -264,Situps
 1437933387879, -128, -624, -184,Situps
 1437933387918,  -64, -768, -104,Situps
 1437933387957,   +0, -664, -128,Situps
 1437933387996,  +32, -592,  +40,Situps
 1437933388035, +200, -576, +368,Situps
 1437933388074, +392, -800, +432,Situps
 1437933388113, +384, -752, +432,Situps
 1437933388152, +704, -624,+1064,Situps
 1437933388191, +672, -376, +760,Situps
 1437933388230, +984, -224,+1280,Situps
 1437933388269, +904, -248, +800,Situps
 1437933388308,+1088,  -32,+1208,Situps
 1437933388347,+1072, -104, +944,Situps
 1437933388386,+1016,  +64, +904,Situps
 1437933388425, +928, +128, +944,Situps
 1437933388464, +952,   +8, +856,Situps
 1437933388503, +928,  +40, +816,Situps
 1437933388542, +920, +176, +880,Situps
 1437933388581, +880,  +96, +752,Situps
 1437933388620, +880,  +72, +832,Situps
 1437933388659, +872,  +16, +904,Situps
 1437933388698, +984, +120,+1160,Situps
 1437933388737,+1144, +112,+1256,Situps
 1437933388776,+1224, +104,+1304,Situps
 1437933388815,+1192,  +24,+1192,Situps
 1437933388854,+1096,   -8, +992,Situps
 1437933388893, +984,  -96, +928,Situps
 1437933388932, +784, -176, +376,Situps
 1437933388971, +592, -216, +152,Situps
 1437933389010, +488, -336, +152,Situps
 1437933389049, +392, -456,   -8,Situps
 1437933389088, +264, -640, -200,Situps
 1437933389127, +280, -816, -112,Situps
 1437933389166, +216, -768, -192,Situps
 1437933389205,  +80, -816, -216,Situps
 1437933389244,  -96, -840, -312,Situps
 1437933389283, -176, -936, -352,Situps
 1437933389322, -240, -872, -352,Situps
 1437933389361, -184, -880, -256,Situps
 1437933389400, -232, -856, -400,Situps
 1437933389439, -168, -832, -128,Situps
 1437933389478,  -80, -792,  +40,Situps
 1437933389517,  -32, -768, -272,Situps
 1437933389556,  -24, -768, -360,Situps
 1437933389595,  -40, -744, -424,Situps
 1437933389634,  -32, -744, -496,Situps
 1437933389673,  -88, -704, -568,Situps
 1437933389712,  -88, -736, -296,Situps
 1437933389751, -112, -784, -464,Situps
 1437933389790,  -96, -624, -592,Situps
 1437933389829, -184, -616, -544,Situps
 1437933389868, -168, -560, -952,Situps
 1437933389907, -224, -512, -880,Situps
 1437933389946, -240, -456, -888,Situps
 1437933389985, -296, -432,-1008,Situps
 1437933390024, -304, -384, -856,Situps
 1437933390063, -328, -344,-1072,Situps
 1437933390102, -360, -304,-1168,Situps
 1437933390141, -424, -304,-1208,Situps
 1437933390180, -464, -312,-1368,Situps
 1437933390219, -504, -304,-1360,Situps
 1437933390258, -520, -312,-1272,Situps
 1437933390297, -504, -328,-1216,Situps
 1437933390336, -488, -320,-1144,Situps
 1437933390375, -448, -328,-1056,Situps
 1437933390414, -408, -352, -984,Situps
 1437933390453, -376, -368, -904,Situps
 1437933390492, -352, -416, -888,Situps
 1437933390531, -344, -488, -744,Situps
 1437933390570, -328, -520, -736,Situps
 1437933390609, -312, -512, -840,Situps
 1437933390648, -272, -512, -680,Situps
 1437933390687, -224, -576, -528,Situps
 1437933390726, -168, -600, -552,Situps
 1437933390765, -136, -624, -544,Situps
 1437933390804, -104, -648, -632,Situps
 1437933390843,  -64, -688, -480,Situps
 1437933390882,  -24, -592, -400,Situps
 1437933390921,  +32, -568, -472,Situps
 1437933390960,  +32, -592, -360,Situps
 1437933390999,   -8, -632, -296,Situps
 1437933391038,   +8, -632, -336,Situps
 1437933391077,  -64, -592, -312,Situps
 1437933391116,  -32, -552,  -80,Situps
 1437933391155,  +56, -528, +240,Situps
 1437933391194, +120, -704, +224,Situps
 1437933391233, +176, -960, +416,Situps
 1437933391272, +312, -592, +888,Situps
 1437933391311, +424, -776, +624,Situps
 1437933391350, +592,  -88,+1312,Situps
 1437933391389, +664, -512, +768,Situps
 1437933391428, +784, +192,+1032,Situps
 1437933391467, +960,  +64,+1296,Situps
 1437933391506, +832, +480, +960,Situps
 1437933391545, +888, +520,+1208,Situps
 1437933391584, +888, +520,+1032,Situps
 1437933391623, +824, +512, +984,Situps
 1437933391662, +856, +376, +960,Situps
 1437933391701, +776, +400, +976,Situps
 1437933391740, +760, +352,+1008,Situps
 1437933391779, +792, +400,+1160,Situps
 1437933391818, +888, +472,+1392,Situps
 1437933391857,+1008, +416,+1424,Situps
 1437933391896,+1064, +432,+1192,Situps
 1437933391935,+1000, +400,+1008,Situps
 1437933391974, +960, +128,+1040,Situps
 1437933392013, +872,  +64, +744,Situps
 1437933392052, +784, -184, +416,Situps
 1437933392091, +664, -296, +176,Situps
 1437933392130, +544, -392, +144,Situps
 1437933392169, +360, -400, +304,Situps
 1437933392208, +432, -528, +232,Situps
 1437933392247, +320, -520, -192,Situps
 1437933392286, +240, -728, -184,Situps
 1437933392325,  -88, -728, -304,Situps
 1437933392364, -168, -856, -224,Situps
 1437933392403, -216, -872, -312,Situps
 1437933392442, -144, -904, -128,Situps
 1437933392481, -112, -848, -128,Situps
 1437933392520, -104, -888, -136,Situps
 1437933392559, -152, -832, -192,Situps
 1437933392598, -192, -824, -200,Situps
 1437933392637, -192, -824, -200,Situps
 1437933392676, -152, -888, -224,Situps
 1437933392715, -160, -712, -272,Situps
 1437933392754, -144, -760, -312,Situps
 1437933392793, -128, -704, -280,Situps
 1437933392832, -112, -632, -480,Situps
 1437933392871, -264, -552, -560,Situps
 1437933392910, -304, -600, -640,Situps
 1437933392949, -344, -648, -664,Situps
 1437933392988, -392, -592, -792,Situps
 1437933393027, -408, -496, -888,Situps
 1437933393066, -448, -480, -904,Situps
 1437933393105, -456, -448, -944,Situps
 1437933393144, -488, -432, -984,Situps
 1437933393183, -504, -416,-1040,Situps
 1437933393222, -512, -400,-1088,Situps
 1437933393261, -520, -376,-1120,Situps
 1437933393300, -536, -360,-1112,Situps
 1437933393339, -560, -360,-1128,Situps
 1437933393378, -584, -368,-1088,Situps
 1437933393417, -576, -384,-1056,Situps
 1437933393456, -592, -400, -984,Situps
 1437933393495, -576, -424, -928,Situps
 1437933393534, -536, -464, -776,Situps
 1437933393573, -512, -464, -688,Situps
 1437933393612, -520, -384, -736,Situps
 1437933393651, -496, -440, -784,Situps
 1437933393690, -480, -504, -600,Situps
 1437933393729, -464, -608, -624,Situps
 1437933393768, -440, -576, -672,Situps
 1437933393807, -416, -536, -584,Situps
 1437933393846, -400, -552, -760,Situps
 1437933393885, -312, -472, -640,Situps
 1437933393924, -224, -552, -464,Situps
 1437933393963, -192, -568, -504,Situps
 1437933394002, -160, -616, -440,Situps
 1437933394041, -120, -600, -392,Situps
 1437933394080, -152, -616, -352,Situps
 1437933394119,   -8, -600, -240,Situps
 1437933394158,  -24, -480, -256,Situps
 1437933394197,  -16, -600, -192,Situps
 1437933394236,   +0, -528,  -24,Situps
 1437933394275,  +56, -704,  +72,Situps
 1437933394314, +144, -792, +184,Situps
 1437933394353, +320, -736, +360,Situps
 1437933394392, +544, -448, +736,Situps
 1437933394431, +760, -376, +664,Situps
 1437933394470,+1336, -328,+1312,Situps
 1437933394509,+1400, -608,+1104,Situps
 1437933394548,+1152, -336,+1008,Situps
 1437933394587,+1064,  -16,+1096,Situps
 1437933394626,+1064,  +40, +888,Situps
 1437933394665,+1072,   +8, +776,Situps
 1437933394704, +944,   -8, +736,Situps
 1437933394743, +896,  -56, +672,Situps
 1437933394782, +880,  -32, +640,Situps
 1437933394821, +880,  -16, +680,Situps
 1437933394860, +888,  +32, +736,Situps
 1437933394899, +912,  +96, +968,Situps
 1437933394938, +952,  +32, +952,Situps
 1437933394977,+1056,  +80,+1184,Situps
 1437933395016,+1048,  +56,+1128,Situps
 1437933395055,+1192,   -8,+1152,Situps
 1437933395094,+1136, +152,+1120,Situps
 1437933395133,+1056,  -40,+1056,Situps
 1437933395172,+1016,  -48, +864,Situps
 1437933395211, +784, -224, +672,Situps
 1437933395250, +656, -304, +272,Situps
 1437933395289, +504, -440,  -24,Situps
 1437933395328, +416, -488,  -16,Situps
 1437933395367, +280, -544, -112,Situps
 1437933395406, +264, -792,  -16,Situps
 1437933395445, +248, -712,  -24,Situps
 1437933395484, +168, -776, -104,Situps
 1437933395523,  +80, -824, -264,Situps
 1437933395562,  -72, -856, -320,Situps
 1437933395601, -184, -888, -328,Situps
 1437933395640, -168, -944, -360,Situps
 1437933395679, -120, -872, -344,Situps
 1437933395718, -128, -824, -256,Situps
 1437933395757,  -80, -800, -280,Situps
 1437933395796,  -40, -776, -208,Situps
 1437933395835,  -32, -776, -264,Situps
 1437933395874,  -64, -712, -344,Situps
 1437933395913,  -88, -768, -320,Situps
 1437933395952, -192, -712, -432,Situps
 1437933395991, -120, -752, -512,Situps
 1437933396030, -176, -792, -448,Situps
 1437933396069, -200, -664, -648,Situps
 1437933396108, -224, -696, -752,Situps
 1437933396147, -232, -624, -608,Situps
 1437933396186, -240, -536, -680,Situps
 1437933396225, -264, -464, -824,Situps
 1437933396264, -264, -440, -912,Situps
 1437933396303, -256, -336, -864,Situps
