Time(ms),X(mG),Y(mG),Z(mG),Classification
 1438774870036,+1024, +192,  -64,Staying Still
 1438774870076,+1024, +192,  -64,Staying Still
 1438774870116,+1024, +192,  -72,Staying Still
 1438774870156,+1032, +200,  -64,Staying Still
 1438774870196,+1024, +192,  -80,Staying Still
 1438774870236,+1032, +192,  -80,Staying Still
 1438774870276,+1024, +192,  -64,Staying Still
 1438774870316,+1024, +192,  -72,Staying Still
 1438774870356,+1024, +192,  -72,Staying Still
 1438774870396,+1024, +184,  -88,Staying Still
 1438774870436,+1024, +192,  -88,Staying Still
 1438774870476,+1024, +184,  -64,Staying Still
 1438774870516,+1032, +184,  -64,Staying Still
 1438774870556,+1024, +192,  -72,Staying Still
 1438774870596,+1024, +184,  -88,Staying Still
 1438774870636,+1024, +184,  -64,Staying Still
 1438774870676,+1032, +184,  -56,Staying Still
 1438774870716,+1024, +184,  -72,Staying Still
 1438774870756,+1024, +184,  -80,Staying Still
 1438774870796,+1032, +184,  -80,Staying Still
 1438774870836,+1024, +184,  -64,Staying Still
 1438774870876,+1040, +176,  -72,Staying Still
 1438774870916,+1024, +184,  -64,Staying Still
 1438774870956,+1008, +184,  -64,Staying Still
 1438774870996,+1008, +192,  -88,Staying Still
 1438774871036,+1024, +184,  -56,Staying Still
 1438774871076,+1024, +192,  -72,Staying Still
 1438774871116,+1024, +192,  -72,Staying Still
 1438774871156,+1024, +184,  -64,Staying Still
 1438774871196,+1024, +192,  -88,Staying Still
 1438774871236,+1024, +184,  -88,Staying Still
 1438774871276,+1024, +176,  -80,Staying Still
 1438774871316,+1024, +184,  -72,Staying Still
 1438774871356,+1024, +192,  -80,Staying Still
 1438774871396,+1024, +192,  -88,Staying Still
 1438774871436,+1032, +184,  -80,Staying Still
 1438774871476,+1040, +192, -104,Staying Still
 1438774871516,+1032, +200,  -88,Staying Still
 1438774871556,+1024, +200,  -80,Staying Still
 1438774871596,+1008, +184,  -48,Staying Still
 1438774871636,+1016, +184,  -56,Staying Still
 1438774871676,+1016, +168,  -56,Staying Still
 1438774871716,+1032, +160, -112,Staying Still
 1438774871756,+1032, +184, -112,Staying Still
 1438774871796,+1032, +208,  -96,Staying Still
 1438774871836,+1016, +208, -104,Staying Still
 1438774871876,+1016, +208,  -96,Staying Still
 1438774871916,+1024, +216,  -80,Staying Still
 1438774871956,+1024, +208,  -72,Staying Still
 1438774871996,+1024, +216,  -64,Staying Still
 1438774872036,+1016, +192,  -88,Staying Still
 1438774872076,+1016, +192,  -96,Staying Still
 1438774872116,+1016, +184, -112,Staying Still
 1438774872156, +992, +192,  -88,Staying Still
 1438774872196,+1008, +200, -112,Staying Still
 1438774872236,+1016, +208,  -80,Staying Still
 1438774872276,+1016, +208,  -72,Staying Still
 1438774872316,+1016, +208,  -72,Staying Still
 1438774872356,+1032, +208, -120,Staying Still
 1438774872396,+1016, +200,  -88,Staying Still
 1438774872436,+1016, +192,  -80,Staying Still
 1438774872476,+1024, +200,  -88,Staying Still
 1438774872516,+1040, +192,  -64,Staying Still
 1438774872556,+1032, +192,  -72,Staying Still
 1438774872596,+1032, +192,  -88,Staying Still
 1438774872636,+1032, +192,  -80,Staying Still
 1438774872676,+1048, +208,  -72,Staying Still
 1438774872716,+1032, +176, -104,Staying Still
 1438774872756,+1024, +192,  -72,Staying Still
 1438774872796,+1024, +192,  -96,Staying Still
 1438774872836,+1016, +192,  -80,Staying Still
 1438774872876,+1016, +200,  -64,Staying Still
 1438774872916,+1024, +200, -120,Staying Still
 1438774872956,+1016, +208,  -72,Staying Still
 1438774872996,+1016, +200,  -72,Staying Still
 1438774873036,+1024, +200,  -72,Staying Still
 1438774873076,+1016, +192, -112,Staying Still
 1438774873116,+1024, +192,  -88,Staying Still
 1438774873156,+1024, +192,  -80,Staying Still
 1438774873196,+1040, +184,  -88,Staying Still
 1438774873236,+1032, +184,  -80,Staying Still
 1438774873276,+1040, +192,  -88,Staying Still
 1438774873316,+1048, +192, -136,Staying Still
 1438774873356,+1040, +184, -128,Staying Still
 1438774873396,+1032, +184,  -88,Staying Still
 1438774873436,+1016, +192, -112,Staying Still
 1438774873476,+1024, +192,  -96,Staying Still
 1438774873516,+1024, +192, -136,Staying Still
 1438774873556,+1032, +192,  -88,Staying Still
 1438774873596,+1024, +192,  -88,Staying Still
 1438774873636,+1032, +208,  -88,Staying Still
 1438774873676,+1024, +224, -104,Staying Still
 1438774873716,+1016, +216,  -64,Staying Still
 1438774873756,+1024, +216,  -88,Staying Still
 1438774873796,+1016, +208,  -96,Staying Still
 1438774873836,+1016, +208,  -80,Staying Still
 1438774873876,+1016, +208,  -88,Staying Still
 1438774873916,+1008, +200, -104,Staying Still
 1438774873956,+1008, +200,  -80,Staying Still
 1438774873996,+1008, +184,  -96,Staying Still
 1438774874036,+1024, +192, -112,Staying Still
 1438774874076,+1000, +200,  -96,Staying Still
 1438774874116,+1008, +192, -104,Staying Still
 1438774874156,+1016, +200, -120,Staying Still
 1438774874196,+1016, +192,  -96,Staying Still
 1438774874236,+1016, +200, -112,Staying Still
 1438774874276,+1024, +208,  -96,Staying Still
 1438774874316,+1016, +200, -112,Staying Still
 1438774874356,+1024, +184, -120,Staying Still
 1438774874396,+1024, +192,  -96,Staying Still
 1438774874436,+1024, +200,  -96,Staying Still
 1438774874476,+1024, +216,  -64,Staying Still
 1438774874516,+1040, +208,  -64,Staying Still
 1438774874556,+1032, +192,  -96,Staying Still
 1438774874596,+1024, +192, -104,Staying Still
 1438774874636,+1040, +216, -112,Staying Still
 1438774874676,+1040, +216, -160,Staying Still
 1438774874716,+1032, +208,  -88,Staying Still
 1438774874756,+1032, +192, -120,Staying Still
 1438774874796,+1032, +176,  -72,Staying Still
 1438774874836,+1024, +144,  -96,Staying Still
 1438774874876,+1032, +168,  -96,Staying Still
 1438774874916,+1032, +176, -112,Staying Still
 1438774874956,+1032, +168,  -88,Staying Still
 1438774874996,+1040, +176,  -88,Staying Still
 1438774875036,+1048, +168, -112,Staying Still
 1438774875076,+1048, +176,  -88,Staying Still
 1438774875116,+1040, +160,  -80,Staying Still
 1438774875156,+1040, +152,  -80,Staying Still
 1438774875196,+1048, +152, -120,Staying Still
 1438774875236,+1032, +136,  -88,Staying Still
 1438774875276,+1024, +136,  -72,Staying Still
 1438774875316,+1024, +128,  -64,Staying Still
 1438774875356,+1032, +128,  -80,Staying Still
 1438774875396,+1040, +152,  -88,Staying Still
 1438774875436,+1024, +120,  -72,Staying Still
 1438774875476,+1024, +128,  -88,Staying Still
 1438774875516,+1032, +128,  -80,Staying Still
 1438774875556,+1024, +112,  -80,Staying Still
 1438774875596,+1032,  +88,  -80,Staying Still
 1438774875636,+1040, +112,  -80,Staying Still
 1438774875676,+1040, +104,  -72,Staying Still
 1438774875716,+1040,  +96,  -88,Staying Still
 1438774875756,+1040, +104,  -72,Staying Still
 1438774875796,+1056, +104, -112,Staying Still
 1438774875836,+1048, +120,  -48,Staying Still
 1438774875876,+1040,  +96,  -88,Staying Still
 1438774875916,+1040,  +96,  -72,Staying Still
 1438774875956,+1056, +112,  -72,Staying Still
 1438774875996,+1040, +104,  -80,Staying Still
 1438774876036,+1024,  +96,  -72,Staying Still
 1438774876076,+1024,  +88,  -72,Staying Still
 1438774876116,+1032,  +96,  -80,Staying Still
 1438774876156,+1040,  +96,  -56,Staying Still
 1438774876196,+1048, +104,  -64,Staying Still
 1438774876236,+1040,  +96, -112,Staying Still
 1438774876276,+1040,  +96,  -64,Staying Still
 1438774876316,+1048, +112,   +0,Staying Still
 1438774876356,+1048, +104,  -48,Staying Still
 1438774876396,+1048,  +96,  -72,Staying Still
 1438774876436,+1048,  +72,  -48,Staying Still
 1438774876476,+1040,  +80,  -64,Staying Still
 1438774876516,+1064,  +80,  -80,Staying Still
 1438774876556,+1048,  +96,  -64,Staying Still
 1438774876596,+1048, +104,  -56,Staying Still
 1438774876636,+1032,  +96,  -72,Staying Still
 1438774876676,+1040, +104,  -88,Staying Still
 1438774876716,+1040,  +96,  -64,Staying Still
 1438774876756,+1032,  +96,  -88,Staying Still
 1438774876796,+1032,  +88,  -56,Staying Still
 1438774876836,+1040,  +88,  -88,Staying Still
 1438774876876,+1040,  +96,  -56,Staying Still
 1438774876916,+1016,  +96,  -32,Staying Still
 1438774876956,+1024, +104,  -72,Staying Still
 1438774876996,+1048,  +88,  -96,Staying Still
 1438774877036,+1048,  +88,  -64,Staying Still
 1438774877076,+1040,  +88,  -40,Staying Still
 1438774877116,+1056,  +96,  -64,Staying Still
 1438774877156,+1032,  +88,  -40,Staying Still
 1438774877196,+1024,  +96,  -64,Staying Still
 1438774877236,+1016, +120,  -56,Staying Still
 1438774877276,+1032, +104,  -72,Staying Still
 1438774877316,+1032,  +96,  -48,Staying Still
 1438774877356,+1032,  +80,  -72,Staying Still
 1438774877396,+1040,  +80,  -64,Staying Still
 1438774877436,+1040,  +88,  -56,Staying Still
 1438774877476,+1032,  +88,  -64,Staying Still
 1438774877516,+1040,  +88,  -64,Staying Still
 1438774877556,+1032,  +96,  -48,Staying Still
 1438774877596,+1040,  +96,  -72,Staying Still
 1438774877636,+1032,  +88,  -56,Staying Still
 1438774877676,+1040,  +88,  -72,Staying Still
 1438774877716,+1048,  +88,  -56,Staying Still
 1438774877756,+1056,  +80,  -88,Staying Still
 1438774877796,+1048,  +72,  -64,Staying Still
 1438774877836,+1040,  +80,  -40,Staying Still
 1438774877876,+1040,  +96,  -64,Staying Still
 1438774877916,+1040, +104,  -64,Staying Still
 1438774877956,+1040,  +96,  -56,Staying Still
 1438774877996,+1040,  +88,  -48,Staying Still
 1438774878036,+1032,  +96,  -56,Staying Still
 1438774878076,+1032,  +88,  -56,Staying Still
 1438774878116,+1040,  +88,  -56,Staying Still
 1438774878156,+1032,  +96,  -56,Staying Still
 1438774878196,+1032,  +96,  -80,Staying Still
 1438774878236,+1040, +104,  -56,Staying Still
 1438774878276,+1040,  +96,  -56,Staying Still
 1438774878316,+1032,  +88,  -56,Staying Still
 1438774878356,+1040,  +96,  -56,Staying Still
 1438774878396,+1032, +104,  -56,Staying Still
 1438774878436,+1040, +104,  -56,Staying Still
 1438774878476,+1040,  +96,  -56,Staying Still
 1438774878516,+1032,  +96,  -72,Staying Still
 1438774878556,+1040,  +96,  -64,Staying Still
 1438774878596,+1040,  +96,  -56,Staying Still
 1438774878636,+1032, +104,  -64,Staying Still
 1438774878676,+1040, +104,  -56,Staying Still
 1438774878716,+1040, +104,  -48,Staying Still
 1438774878756,+1040,  +96,  -72,Staying Still
 1438774878796,+1040,  +96,  -48,Staying Still
 1438774878836,+1032,  +88,  -72,Staying Still
 1438774878876,+1040,  +88,  -64,Staying Still
 1438774878916,+1040,  +96,  -72,Staying Still
 1438774878956,+1040, +104,  -56,Staying Still
 1438774878996,+1040, +104,  -72,Staying Still
 1438774879036,+1040, +104,  -64,Staying Still
 1438774879076,+1032,  +88,  -64,Staying Still
 1438774879116,+1032,  +80,  -64,Staying Still
 1438774879156,+1024,  +80,  -64,Staying Still
 1438774879196,+1032,  +96,  -56,Staying Still
 1438774879236,+1040, +112,  -72,Staying Still
 1438774879276,+1040, +104,  -80,Staying Still
 1438774879316,+1048,  +88,  -72,Staying Still
 1438774879356,+1040,  +88,  -56,Staying Still
 1438774879396,+1040,  +88,  -48,Staying Still
 1438774879436,+1048,  +88,  -56,Staying Still
 1438774879476,+1040,  +96,  -64,Staying Still
 1438774879516,+1040, +104,  -80,Staying Still
 1438774879556,+1040,  +96,  -64,Staying Still
