Time(ms),X(mG),Y(mG),Z(mG),Classification
1.43793E+12,824,-64,-544,Pushups
1.43793E+12,888,-184,-536,Pushups
1.43793E+12,920,-56,-256,Pushups
1.43793E+12,1024,-56,-328,Pushups
1.43793E+12,952,136,-344,Pushups
1.43793E+12,1040,120,-144,Pushups
1.43793E+12,1008,136,-504,Pushups
1.43793E+12,992,184,-64,Pushups
1.43793E+12,992,192,-200,Pushups
1.43793E+12,1000,192,-24,Pushups
1.43793E+12,1008,160,-272,Pushups
1.43793E+12,1024,192,-56,Pushups
1.43793E+12,1032,96,-224,Pushups
1.43793E+12,1032,88,-264,Pushups
1.43793E+12,1032,-8,-112,Pushups
1.43793E+12,1032,128,-160,Pushups
1.43793E+12,1032,136,-176,Pushups
1.43793E+12,1016,176,-152,Pushups
1.43793E+12,1016,160,-216,Pushups
1.43793E+12,1016,192,-272,Pushups
1.43793E+12,1016,200,-232,Pushups
1.43793E+12,1008,200,-288,Pushups
1.43793E+12,1040,120,-160,Pushups
1.43793E+12,1040,112,-336,Pushups
1.43793E+12,1040,160,-312,Pushups
1.43793E+12,992,120,-424,Pushups
1.43793E+12,1008,96,-320,Pushups
1.43793E+12,968,40,-448,Pushups
1.43793E+12,1000,24,-400,Pushups
1.43793E+12,920,-32,-664,Pushups
1.43793E+12,920,-192,-552,Pushups
1.43793E+12,856,-216,-752,Pushups
1.43793E+12,936,-312,-408,Pushups
1.43793E+12,904,-320,-632,Pushups
1.43793E+12,920,-232,-520,Pushups
1.43793E+12,888,-216,-520,Pushups
1.43793E+12,936,-128,-536,Pushups
1.43793E+12,960,-224,-528,Pushups
1.43793E+12,936,-56,-776,Pushups
1.43793E+12,976,-136,-424,Pushups
1.43793E+12,984,-24,-464,Pushups
1.43793E+12,1048,-32,-56,Pushups
1.43793E+12,1096,80,-296,Pushups
1.43793E+12,1040,-160,0,Pushups
1.43793E+12,1088,96,-280,Pushups
1.43793E+12,1016,208,-128,Pushups
1.43793E+12,1056,160,-136,Pushups
1.43793E+12,1056,168,-240,Pushups
1.43793E+12,1080,224,-48,Pushups
1.43793E+12,1048,216,-200,Pushups
1.43793E+12,1040,128,-136,Pushups
1.43793E+12,1040,128,-208,Pushups
1.43793E+12,1040,128,-136,Pushups
1.43793E+12,1024,184,-208,Pushups
1.43793E+12,1024,160,-240,Pushups
