Time(ms),X(mG),Y(mG),Z(mG),Classification
 1437933254999,+1008, +176, -296,Pushups
 1437933255040,+1016,  -40, -384,Pushups
 1437933255081,+1016, -216, -352,Pushups
 1437933255122, +968, -120, -528,Pushups
 1437933255163, +928, -176, -616,Pushups
 1437933255204, +888, -296, -544,Pushups
 1437933255245, +904, -304, -536,Pushups
 1437933255286, +896, -256, -504,Pushups
 1437933255327, +896, -248, -552,Pushups
 1437933255368, +904, -248, -552,Pushups
 1437933255409, +896, -296, -536,Pushups
 1437933255450, +816,  -72, -696,Pushups
 1437933255491, +920, -240, -408,Pushups
 1437933255532, +928,  -96, -552,Pushups
 1437933255573, +968, -224,  -16,Pushups
 1437933255614,+1040,  -64, -432,Pushups
 1437933255655, +992,  +64,  -56,Pushups
 1437933255696,+1024,  +72, -272,Pushups
 1437933255737,+1040,  +32,   -8,Pushups
 1437933255778,+1040,  +72, -104,Pushups
 1437933255819,+1016,  +48,  -72,Pushups
 1437933255860, +976, +192,   -8,Pushups
 1437933255901,+1024, +200,  +56,Pushups
 1437933255942,+1016, +200, -128,Pushups
 1437933255983,+1032, +200,  -40,Pushups
 1437933256024,+1040, +160, -136,Pushups
 1437933256065,+1040, +144, -200,Pushups
 1437933256106,+1040, +184, -128,Pushups
 1437933256147,+1048, +160, -136,Pushups
 1437933256188,+1032, +144, -216,Pushups
 1437933256229,+1032, +152, -128,Pushups
 1437933256270,+1008, +144, -224,Pushups
 1437933256311,+1024, +176,  -96,Pushups
 1437933256352,+1016, +168, -248,Pushups
 1437933256393,+1040, +144, -144,Pushups
 1437933256434,+1024, +128, -328,Pushups
 1437933256475,+1032, +160, -224,Pushups
 1437933256516,+1032,  +72, -280,Pushups
 1437933256557,+1016,   +8, -392,Pushups
 1437933256598,+1016,  -16, -280,Pushups
 1437933256639,+1024, -112, -416,Pushups
 1437933256680,+1008,  -48, -464,Pushups
 1437933256721, +968, -120, -464,Pushups
 1437933256762, +936, -256, -480,Pushups
 1437933256803, +872, -328, -576,Pushups
 1437933256844, +912, -368, -528,Pushups
 1437933256885, +920, -328, -464,Pushups
 1437933256926, +928, -288, -576,Pushups
 1437933256967, +864, -216, -440,Pushups
 1437933257008, +928, -224, -496,Pushups
 1437933257049, +904, -248, -648,Pushups
 1437933257090, +992, -448, -168,Pushups
 1437933257131,+1016, -240, -432,Pushups
 1437933257172, +984,  -56, -264,Pushups
 1437933257213,+1016,  +32, -248,Pushups
 1437933257254,+1008, +192, -328,Pushups
 1437933257295,+1056,  +88, -104,Pushups
 1437933257336,+1056, +120, -232,Pushups
 1437933257377,+1064,  +56,  -56,Pushups
 1437933257418,+1040, +112, -192,Pushups
 1437933257459,+1040, +136, -152,Pushups
 1437933257500,+1032, +120,  -72,Pushups
 1437933257541,+1032, +144, -208,Pushups
 1437933257582,+1016, +200, -288,Pushups
 1437933257623,+1032, +168, -144,Pushups
 1437933257664,+1048, +176,  -88,Pushups
 1437933257705,+1040, +152, -200,Pushups
 1437933257746,+1040, +128, -216,Pushups
 1437933257787,+1024, +184, -144,Pushups
 1437933257828,+1000, +176, -288,Pushups
 1437933257869,+1024, +176,  -96,Pushups
 1437933257910,+1016, +168, -312,Pushups
 1437933257951,+1008, +160, -256,Pushups
 1437933257992,+1024, +128, -200,Pushups
 1437933258033,+1040, +152, -192,Pushups
 1437933258074,+1040,  +56, -216,Pushups
 1437933258115,+1024, +104, -304,Pushups
 1437933258156,+1024, -104, -280,Pushups
 1437933258197,+1016,  -32, -424,Pushups
 1437933258238, +984, -104, -464,Pushups
 1437933258279, +904, -168, -584,Pushups
 1437933258320, +920, -104, -424,Pushups
 1437933258361, +880, -224, -552,Pushups
 1437933258402, +888, -352, -464,Pushups
 1437933258443, +896, -304, -416,Pushups
 1437933258484, +912, -304, -456,Pushups
 1437933258525, +888, -296, -480,Pushups
 1437933258566, +952, -384, -328,Pushups
 1437933258607, +832,  -56, -624,Pushups
 1437933258648, +928, -112, -592,Pushups
 1437933258689, +872,   +0, -720,Pushups
 1437933258730, +968,  -40, -128,Pushups
 1437933258771,+1024,  -96,  -80,Pushups
 1437933258812,+1024,  +80, -112,Pushups
 1437933258853,+1120,  +32, -136,Pushups
 1437933258894,+1072, +120, -184,Pushups
 1437933258935,+1072, +224, -240,Pushups
 1437933258976,+1000, +304, -112,Pushups
 1437933259017,+1008, +192,  -88,Pushups
 1437933259058,+1000, +192, -392,Pushups
 1437933259099,+1016, +120, -200,Pushups
 1437933259140,+1032, +128, -200,Pushups
 1437933259181,+1024, +128, -168,Pushups
 1437933259222,+1032, +112, -256,Pushups
 1437933259263,+1024, +152, -192,Pushups
 1437933259304,+1032, +104, -176,Pushups
 1437933259345,+1040, +168,  -96,Pushups
 1437933259386,+1016, +208, -216,Pushups
 1437933259427,+1008, +192, -360,Pushups
 1437933259468,+1016, +152, -248,Pushups
 1437933259509,+1024, +128, -344,Pushups
 1437933259550,+1040, +112, -216,Pushups
 1437933259591,+1016, +112, -344,Pushups
 1437933259632,+1016,  +80, -368,Pushups
 1437933259673,+1024, +104, -240,Pushups
 1437933259714,+1008, +184, -376,Pushups
 1437933259755,+1016,  +96, -368,Pushups
 1437933259796, +984, +144, -384,Pushups
 1437933259837, +984,  +88, -400,Pushups
 1437933259878, +944,  +32, -536,Pushups
 1437933259919, +968,  -72, -336,Pushups
 1437933259960, +920, -144, -568,Pushups
 1437933260001, +944, -280, -328,Pushups
 1437933260042, +888, -360, -528,Pushups
 1437933260083, +912, -256, -456,Pushups
 1437933260124, +936, -280, -512,Pushups
 1437933260165, +952, -280, -448,Pushups
 1437933260206, +944, -360, -480,Pushups
 1437933260247, +936, -248, -472,Pushups
 1437933260288, +960, -224, -392,Pushups
 1437933260329, +992,   +0, -600,Pushups
 1437933260370, +968,  +56, -336,Pushups
 1437933260411,+1080,  -40,  -24,Pushups
 1437933260452,+1040, +120, -240,Pushups
 1437933260493,+1048,  +56, -120,Pushups
 1437933260534,+1000, +360, -112,Pushups
 1437933260575,+1016, +264, -136,Pushups
 1437933260616,+1032, +240, -160,Pushups
 1437933260657,+1040, +168, -200,Pushups
 1437933260698,+1008, +240,  -96,Pushups
 1437933260739,+1008, +248, -168,Pushups
 1437933260780,+1016, +232, -144,Pushups
 1437933260821,+1024, +256, -136,Pushups
 1437933260862,+1016, +176, -224,Pushups
 1437933260903,+1016, +184, -152,Pushups
 1437933260944,+1024, +144, -168,Pushups
 1437933260985,+1032, +120, -184,Pushups
 1437933261026,+1040, +120, -168,Pushups
 1437933261067,+1024, +144, -272,Pushups
 1437933261108,+1032, +160, -144,Pushups
 1437933261149,+1016, +176, -288,Pushups
 1437933261190,+1016, +192, -248,Pushups
 1437933261231,+1008, +144, -312,Pushups
 1437933261272,+1024, +160, -240,Pushups
 1437933261313,+1040, +128, -232,Pushups
 1437933261354,+1008,  +88, -344,Pushups
 1437933261395,+1016,  +24, -424,Pushups
 1437933261436, +960,   +8, -432,Pushups
 1437933261477, +992, -144, -464,Pushups
 1437933261518, +880, -240, -808,Pushups
 1437933261559, +896, -416, -464,Pushups
 1437933261600, +872, -408, -536,Pushups
 1437933261641, +896, -440, -504,Pushups
 1437933261682, +880, -368, -504,Pushups
 1437933261723, +904, -336, -472,Pushups
 1437933261764, +912, -320, -440,Pushups
 1437933261805, +912, -344, -496,Pushups
 1437933261846, +896, -312, -504,Pushups
 1437933261887, +888, -304, -496,Pushups
 1437933261928, +896, -304, -488,Pushups
 1437933261969, +880, -320, -560,Pushups
 1437933262010, +880, -320, -504,Pushups
 1437933262051, +888, -312, -512,Pushups
 1437933262092, +896, -304, -488,Pushups
 1437933262133, +888, -312, -504,Pushups
 1437933262174, +928, -280, -488,Pushups
 1437933262215, +896, -296, -520,Pushups
 1437933262256, +936, -272, -384,Pushups
 1437933262297, +920, -272, -448,Pushups
 1437933262338, +960, -248, -432,Pushups
 1437933262379, +936, -208, -504,Pushups
 1437933262420, +968, -184, -440,Pushups
 1437933262461, +936, -160, -528,Pushups
 1437933262502, +968, -184, -424,Pushups
 1437933262543, +968, -120, -504,Pushups
 1437933262584,+1008, -112, -408,Pushups
 1437933262625, +976,  -16, -536,Pushups
 1437933262666, +976,  -24, -464,Pushups
 1437933262707, +936,   +8, -640,Pushups
 1437933262748, +936,  -48, -528,Pushups
 1437933262789, +936,  +24, -720,Pushups
 1437933262830, +848,   -8, -576,Pushups
 1437933262871, +840,  +24, -776,Pushups
 1437933262912, +792,   +0, -584,Pushups
 1437933262953, +768,  +32, -824,Pushups
 1437933262994, +712,  +64, -808,Pushups
 1437933263035, +688,  +48, -904,Pushups
 1437933263076, +656,  +96, -880,Pushups
 1437933263117, +664, +112, -952,Pushups
 1437933263158, +616, +152, -920,Pushups
 1437933263199, +608, +216,-1064,Pushups
 1437933263240, +584, +248,-1304,Pushups
 1437933263281, +568, +232,-1368,Pushups
 1437933263322, +400, +256,-1016,Pushups
 1437933263363,  +72, +296, -912,Pushups
 1437933263404, -104, +208, -928,Pushups
 1437933263445, -208, +168, -776,Pushups
 1437933263486, -216, +160, -752,Pushups
 1437933263527, -176, +208, -944,Pushups
 1437933263568,  -56, +192, -928,Pushups
 1437933263609,  -96, +176, -824,Pushups
 1437933263650, +144, +280,-1272,Pushups
 1437933263691, +200, +176, -728,Pushups
 1437933263732, +216, +128, -688,Pushups
 1437933263773, +248, +200,-1656,Pushups
 1437933263814, +160, +344,-1144,Pushups
 1437933263855,  +64, +488,-1328,Pushups
 1437933263896,  -32, +464, -992,Pushups
 1437933263937,  -88, +440, -960,Pushups
 1437933263978,  -88, +384, -976,Pushups
 1437933264019,  -56, +368,-1000,Pushups
 1437933264060,  -40, +424,-1000,Pushups
 1437933264101,   +8, +448,-1064,Pushups
 1437933264142,  -32, +400, -976,Pushups
 1437933264183,  -40, +384,-1032,Pushups
 1437933264224,  -32, +384,-1008,Pushups
 1437933264265,  -40, +408, -984,Pushups
 1437933264306,  -32, +400,-1024,Pushups
 1437933264347,  -32, +384,-1008,Pushups
 1437933264388,  -24, +392,-1008,Pushups
 1437933264429,  -32, +392,-1008,Pushups
 1437933264470,  -32, +392,-1000,Pushups
 1437933264511,  -16, +392,-1032,Pushups
